item_id,name,price,quantity,datetime
10259,grain of sand,100,5,2020-07-16 23:36:27.552804
4622,Game Grid ticket,700,1,2020-07-16 23:36:31.135464
8994,Sacramento wine,100,3,2020-07-16 23:36:33.590814
8739,perfect dark and stormy,3400,2,2020-07-16 23:36:35.930171
2597,leathery bat skin,1200,1,2020-07-16 23:36:38.391161
8486,one-day ticket to That 70s Volcano,275000,1,2020-07-16 23:36:39.115586
304,dry noodles,200,1,2020-07-16 23:36:42.149546
5170,transporter transponder,3500,1,2020-07-16 23:36:43.445775
9537,pocket wish,49949,3,2020-07-16 23:36:47.771443
9924,Special Seasoning,2222,1,2020-07-16 23:36:49.202875
346,scrumptious reagent,499,2,2020-07-16 23:36:59.483738
8763,BACON,100,1,2020-07-16 23:37:02.997495
3575,sand dollar,200,1,2020-07-16 23:37:10.601423
8686,perfect ice cube,3300,1,2020-07-16 23:37:11.438904
8739,perfect dark and stormy,3400,7,2020-07-16 23:38:27.393163
8763,BACON,169,5,2020-07-16 23:38:53.592396
8739,perfect dark and stormy,3492,2,2020-07-16 23:40:21.393771
8763,BACON,195,1,2020-07-16 23:40:47.043971
8739,perfect dark and stormy,3493,1,2020-07-16 23:42:16.165676
8763,BACON,200,3,2020-07-16 23:42:40.294547
8686,perfect ice cube,3290,1,2020-07-16 23:42:49.652202
8763,BACON,200,3,2020-07-16 23:44:35.079078
8763,BACON,222,3,2020-07-16 23:46:38.582322
8763,BACON,222,3,2020-07-16 23:48:34.540375
8994,Sacramento wine,2989,3,2020-07-17 00:00:53.233732
346,scrumptious reagent,500,1,2020-07-17 00:04:39.833766
8686,perfect ice cube,3000,1,2020-07-17 00:07:34.765720
9537,pocket wish,49900,1,2020-07-17 00:18:29.931313
9537,pocket wish,49900,3,2020-07-17 00:50:41.623660
194,Mr. Accessory,49000000,1,2020-07-17 01:23:17.850002
706,porquoise,24500,4,2020-07-17 01:31:41.292622
595,scroll of drastic healing,777,3,2020-07-17 02:16:36.053291
8423,unsmoothed velvet,4999,9,2020-07-17 02:18:10.591219
304,dry noodles,200,5,2020-07-17 02:29:18.313878
304,dry noodles,200,5,2020-07-17 02:54:18.360133
8686,perfect ice cube,3200,1,2020-07-17 02:54:44.616563
8763,BACON,220,125,2020-07-17 03:06:15.472769
8686,perfect ice cube,3290,1,2020-07-17 03:18:05.202841
9537,pocket wish,49900,28,2020-07-17 03:27:52.588445
9537,pocket wish,49000,3,2020-07-17 03:29:25.641881
8739,perfect dark and stormy,120,1,2020-07-17 04:16:19.393187
9537,pocket wish,49900,3,2020-07-17 04:21:25.701431
8739,perfect dark and stormy,3500,12,2020-07-17 05:57:01.050339
304,dry noodles,200,5,2020-07-17 06:34:07.670226
346,scrumptious reagent,400,5,2020-07-17 06:34:22.708635
8686,perfect ice cube,3100,1,2020-07-17 06:34:34.537865
10259,grain of sand,100,96,2020-07-17 07:04:35.309137
8739,perfect dark and stormy,3400,1,2020-07-17 07:04:43.428714
8763,BACON,169,100,2020-07-17 07:05:06.525151
9537,pocket wish,49000,3,2020-07-17 07:38:10.064247
9537,pocket wish,47500,3,2020-07-17 07:56:22.678169
9537,pocket wish,49900,3,2020-07-17 08:20:53.391071
9537,pocket wish,49900,3,2020-07-17 08:22:34.026101
9537,pocket wish,49900,3,2020-07-17 08:24:14.349550
4470,BRICKO eye brick,1500,3,2020-07-17 08:24:35.061706
9537,pocket wish,49900,3,2020-07-17 08:25:54.721303
9537,pocket wish,49500,5,2020-07-17 08:32:43.219277
8686,perfect ice cube,3250,1,2020-07-17 08:34:47.196236
8763,BACON,100,100,2020-07-17 08:41:20.794189
9537,pocket wish,49750,3,2020-07-17 08:49:27.815048
9537,pocket wish,49900,3,2020-07-17 09:02:52.424997
9537,pocket wish,49900,3,2020-07-17 09:04:34.676126
9537,pocket wish,49900,3,2020-07-17 09:06:16.220241
9537,pocket wish,49900,3,2020-07-17 09:08:02.733902
2389,Monstar energy beverage,150,1,2020-07-17 09:11:53.662841
346,scrumptious reagent,900,1,2020-07-17 09:11:56.811655
9537,pocket wish,49500,43,2020-07-17 09:30:49.489411
9537,pocket wish,49900,3,2020-07-17 09:43:39.144019
9537,pocket wish,49900,3,2020-07-17 09:45:14.205534
8763,BACON,100,100,2020-07-17 09:45:27.141016
8763,BACON,100,100,2020-07-17 09:55:47.600792
8763,BACON,212,100,2020-07-17 09:57:34.116718
9537,pocket wish,49900,3,2020-07-17 10:33:08.994467
2423,Mick's IcyVapoHotness Inhaler,100,1,2020-07-17 10:33:12.746191
9537,pocket wish,49900,3,2020-07-17 10:34:48.731037
9537,pocket wish,49900,3,2020-07-17 10:36:26.732834
9537,pocket wish,49900,3,2020-07-17 10:38:03.468934
9537,pocket wish,49500,20,2020-07-17 10:44:37.958916
9537,pocket wish,49900,3,2020-07-17 11:09:23.159771
9537,pocket wish,49900,3,2020-07-17 11:11:01.950677
4464,chocolate pasta spoon,5000,1,2020-07-17 11:29:36.990930
9537,pocket wish,49750,1,2020-07-17 11:31:20.505724
9537,pocket wish,49948,15,2020-07-17 11:46:13.625990
9537,pocket wish,49666,50,2020-07-17 12:13:02.832465
8763,BACON,169,100,2020-07-17 12:16:41.735360
9924,Special Seasoning,2222,1,2020-07-17 12:24:06.209196
9537,pocket wish,49900,3,2020-07-17 13:19:15.954530
8763,BACON,100,1,2020-07-17 13:19:30.118862
10259,grain of sand,100,4,2020-07-17 13:45:53.408651
10259,grain of sand,100,27,2020-07-17 14:04:58.699617
7797,karma shawarma,65000,5,2020-07-17 14:20:41.037763
304,dry noodles,197,10,2020-07-17 16:42:57.749690
4463,chocolate turtle totem,4124,2,2020-07-17 16:53:06.398444
304,dry noodles,198,3,2020-07-17 16:52:34.860037
304,dry noodles,199,782,2020-07-17 16:55:25.005920
304,dry noodles,198,9,2020-07-17 17:44:00.900525
1006,cherry,1800,29,2020-07-17 17:44:06.152291
4463,chocolate turtle totem,4100,1,2020-07-17 18:04:40.884521
9537,pocket wish,4990,3,2020-07-17 18:05:43.463378
8763,BACON,190,10,2020-07-17 18:07:11.048936
2597,leathery bat skin,3000,3,2020-07-17 18:29:44.150899
8994,Sacramento wine,3500,3,2020-07-17 18:32:21.515772
8994,Sacramento wine,3500,3,2020-07-17 18:34:59.091593
4463,chocolate turtle totem,4100,4,2020-07-17 18:35:22.560169
4465,chocolate saucepan,6200,1,2020-07-17 18:35:23.719442
346,scrumptious reagent,900,10,2020-07-17 19:12:24.617893
595,scroll of drastic healing,9,280,2020-07-17 19:21:00.499920
8686,perfect ice cube,1,3290,2020-07-17 19:24:52.249099
4470,BRICKO eye brick,6,1600,2020-07-17 19:29:41.716538 
4465,chocolate saucepan,1,6190,2020-07-17 19:42:02.479463
9537,pocket wish,3,49940,2020-07-17 19:55:36.031687
3440,prismatic wad,3,9500,2020-07-17 20:04:47.671207
3575,sand dollar,5,200,2020-07-17 20:04:50.505370
8686,perfect ice cube,1,3100,2020-07-17 20:04:51.127381
304,dry noodles,15,200,2020-07-17 20:05:43.943619
9537,pocket wish,3,49900,2020-07-17 20:05:47.210906
304,dry noodles,5,200,2020-07-17 20:27:57.049540
9537,pocket wish,9,49900,2020-07-17 20:28:00.535729
346,scrumptious reagent,5,900,2020-07-17 20:28:08.737120
4463,chocolate turtle totem,4,4100,2020-07-17 20:28:14.022985
3575,sand dollar,6,200,2020-07-17 20:28:17.391570
9537,pocket wish,1,47750,2020-07-17 20:29:15.905969
194,Mr. Accessory,49500000,1,2020-07-17 21:27:06.412032
